"trial_type","trial_index","time_elapsed","internal_node_id","screen_height","screen_width","browser","browser_version","mobile","os","vsync_rate","participant_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","fullscreen","webcam","microphone","screen","version","date","time","rt","stimulus","response","question_order","trial_duration","trial_number"
"multiple-slider","327","4212979","0.0-25.0-2.100","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","13517.099999964237","","{""perceived_realness"":64,""Attractiveness"":80,""Approachability"":80,""Trustworthiness"":78,""Familiarity"":55,""Similarity"":33}","[0,1,2,3,4,5]","",""
"html-keyboard-response","328","4213976","0.0-25.0-0.101","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","987",""
"image-keyboard-response","329","4214487","0.0-25.0-1.101","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1103.jpg","null","","500","102"
"multiple-slider","330","4229868","0.0-25.0-2.101","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","15363.199999988079","","{""perceived_realness"":34,""Attractiveness"":34,""Approachability"":59,""Trustworthiness"":59,""Familiarity"":36,""Similarity"":22}","[0,1,2,3,4,5]","",""
"html-keyboard-response","331","4230879","0.0-25.0-0.102","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","997",""
"image-keyboard-response","332","4231392","0.0-25.0-1.102","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1017.jpg","null","","500","103"
"multiple-slider","333","4250959","0.0-25.0-2.102","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19547.100000023842","","{""perceived_realness"":21,""Attractiveness"":39,""Approachability"":66,""Trustworthiness"":62,""Familiarity"":59,""Similarity"":26}","[0,1,2,3,4,5]","",""
"html-keyboard-response","334","4251563","0.0-25.0-0.103","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","591",""
"image-keyboard-response","335","4252075","0.0-25.0-1.103","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1075.jpg","null","","500","104"
"multiple-slider","336","4271353","0.0-25.0-2.103","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19255.899999976158","","{""perceived_realness"":10,""Attractiveness"":36,""Approachability"":74,""Trustworthiness"":72,""Familiarity"":16,""Similarity"":8}","[0,1,2,3,4,5]","",""
"html-keyboard-response","337","4272062","0.0-25.0-0.104","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","697",""
"image-keyboard-response","338","4272576","0.0-25.0-1.104","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1034.jpg","null","","500","105"
"multiple-slider","339","4296035","0.0-25.0-2.104","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","23408.80000001192","","{""perceived_realness"":95,""Attractiveness"":39,""Approachability"":78,""Trustworthiness"":78,""Familiarity"":64,""Similarity"":34}","[0,1,2,3,4,5]","",""
"html-keyboard-response","340","4296648","0.0-25.0-0.105","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","602",""
"image-keyboard-response","341","4297159","0.0-25.0-1.105","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1098.jpg","null","","500","106"
"multiple-slider","342","4313772","0.0-25.0-2.105","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","16566.80000001192","","{""perceived_realness"":75,""Attractiveness"":36,""Approachability"":88,""Trustworthiness"":85,""Familiarity"":58,""Similarity"":29}","[0,1,2,3,4,5]","",""
"html-keyboard-response","343","4314786","0.0-25.0-0.106","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","997",""
"image-keyboard-response","344","4315297","0.0-25.0-1.106","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1014.jpg","null","","500","107"
"multiple-slider","345","4341097","0.0-25.0-2.106","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","25789","","{""perceived_realness"":65,""Attractiveness"":14,""Approachability"":40,""Trustworthiness"":44,""Familiarity"":12,""Similarity"":5}","[0,1,2,3,4,5]","",""
"html-keyboard-response","346","4341782","0.0-25.0-0.107","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","673",""
"image-keyboard-response","347","4342293","0.0-25.0-1.107","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1076.jpg","null","","500","108"
"multiple-slider","348","4355461","0.0-25.0-2.107","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","13110.199999988079","","{""perceived_realness"":30,""Attractiveness"":86,""Approachability"":83,""Trustworthiness"":73,""Familiarity"":62,""Similarity"":33}","[0,1,2,3,4,5]","",""
"html-keyboard-response","349","4356297","0.0-25.0-0.108","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","822",""
"image-keyboard-response","350","4356809","0.0-25.0-1.108","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1110.jpg","null","","500","109"
"multiple-slider","351","4376246","0.0-25.0-2.108","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19421.19999998808","","{""perceived_realness"":14,""Attractiveness"":34,""Approachability"":75,""Trustworthiness"":66,""Familiarity"":33,""Similarity"":14}","[0,1,2,3,4,5]","",""
"html-button-response","352","4380580","0.0-26.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","end_screen","","","","4329","<p>You have come to the end of this study. </p><p>Thank you for participating!</p>","0","","",""
"fullscreen","353","4381595","0.0-27.0","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","true","","","","","","","","","","","","","","","","","","","",""
