"Stimulus","Participant","Age","Sex","Sexual_Orientation","Religion","Religion_Spirituality","Religion_Activity","Education","Nationality","Ethnicity","Date","Time","Duration_Questionnaires","Duration_Task","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Trial","RT","SimulationMonitoring","Real","Attractive","Approachable","Trustworthy","Familiar","Similar","Stimulus_Sex","Stimulus_SameSex","IPIP6_Extraversion","IPIP6_Conscientiousness","IPIP6_Neuroticism","IPIP6_Openness","IPIP6_HonestyHumility","IPIP6_Agreeableness","Social_Anxiety","Social_Phobia","AI_1_RealisticImages","AI_2_Unethical","AI_3_VideosReal","AI_4_DailyLife","AI_5_ImitatingReality","AI_6_Dangerous","AI_7_RealisticVideos","AI_8_Exciting","AI_9_Applications","AI_10_FaceErrors","FFNI_AcclaimSeeking","FFNI_Arrogance","FFNI_Authoritativeness","FFNI_Distrust","FFNI_Entitlement","FFNI_Exhibitionism","FFNI_Exploitativeness","FFNI_GrandioseFantasies","FFNI_Indifference","FFNI_LackOfEmpathy","FFNI_Manipulativeness","FFNI_NeedForAdmiration","FFNI_ReactiveAnger","FFNI_Shame","FFNI_ThrillSeeking","GPTS_Reference","GPTS_Persecution","SelfConceptClarity","SelfAttractiveness1","SelfAttractiveness2","IUS_ProspectiveAnxiety","IUS_InhibitoryAnxiety","Attention_Check1","Attention_Check2","Attention_Check3","Norms_Dominant","Norms_Trustworthy","Norms_Smart","Norms_Warm","Norms_Attractive"
"NF-1080.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",63,20529.8999999762,0.2,0.59998,0.629974,0.719956,0.659968,0.569986,0.120076,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4,3.7,4.28,3.3,4.83
"NF-1081.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",65,16090,0.2,0.59998,0.340032,0.370026,0.360028,0.440012,0.15007,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4,3.44,4.1,2.98,3.98
"NF-1082.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",73,16915.6000000238,-0.24,0.380024,0.69996,0.829934,0.729954,0.79994,0.290042,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,2.66,4.66,4.72,4.4,4.3
"NF-1083.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",23,15762.0999999642,0.72,0.859928,0.629974,0.759948,0.719956,0.59998,0.090082,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.36,3.33,3.86,2.68,4.14
"NF-1084.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",19,25032.1999999881,-0.42,0.290042,0.619976,0.74995,0.739952,0.370026,0.130074,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4.21,3.83,4.41,3.14,4.48
"NF-1085.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",97,19767.5,0.16,0.579984,0.669966,0.729954,0.69996,0.579984,0.160068,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.23,4.25,4.35,4.06,4.58
"NF-1086.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",94,20018.8000000119,0.86,0.929914,0.839932,0.759948,0.689962,0.539992,0.30004,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,2.69,4.44,4.93,4.71,4.82
"NF-1087.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",6,26979.8999999762,-0.26,0.370026,0.25005,0.74995,0.69996,0.609978,0.040092,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.79,3.43,3.46,2.79,2.57
"NF-1088.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",50,21236,0.5,0.74995,0.390022,0.64997,0.74995,0.589982,0.220056,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.04,4.27,4.65,4.08,4.27
"NF-1089.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",7,29307.9000000358,0.4,0.69996,0.629974,0.74995,0.739952,0.380024,0.030094,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4.04,3.52,4.11,2.91,4.25
"NF-1093.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",20,15963.3999999762,0.36,0.679964,0.539992,0.679964,0.729954,0.380024,0.160068,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.56,3.72,3.89,3.79,3.67
"NF-1094.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",27,14201.8999999762,0.82,0.909918,0.859928,0.839932,0.819936,0.220056,0.05009,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,2.92,4.44,4.62,4.66,5.26
"NF-1095.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",3,28308,0.42,0.709958,0.45001,0.74995,0.719956,0.589982,0.070086,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.21,3.94,4.23,3.42,4.23
"NF-1096.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",56,16683.5,-0.2,0.40002,0.739952,0.719956,0.779944,0.579984,0.15007,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.98,3.98,4.58,3.73,4.8
"NF-1097.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",21,19725.8999999762,-0.26,0.370026,0.669966,0.679964,0.709958,0.35003,0.140072,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.38,4.22,4.27,4.27,5.73
"NF-1098.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",106,16566.8000000119,0.5,0.74995,0.360028,0.879924,0.84993,0.579984,0.290042,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.55,4.37,4.85,4.67,4.44
"NF-1099.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",29,16775.3999999762,0.32,0.659968,0.589982,0.679964,0.629974,0.589982,0.090082,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.68,4.11,4.55,3.23,4.47
"NF-1100.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",38,19682.9000000358,-0.26,0.370026,0.619976,0.729954,0.659968,0.619976,0.140072,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.35,4.27,4.5,3.87,4.78
"NF-1101.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",55,20258.8000000119,0.52,0.759948,0.809938,0.779944,0.74995,0.619976,0.130074,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.4,4.1,4.46,3.76,4.52
"NF-1103.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",102,15363.1999999881,-0.32,0.340032,0.340032,0.589982,0.589982,0.360028,0.220056,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.4,4.56,4.94,3.58,4.1
"NF-1105.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",5,25168.7999999523,0.22,0.609978,0.74995,0.69996,0.759948,0.310038,0.05009,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4.09,3.71,4.62,2.56,4.69
"NF-1106.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",39,16528.8000000119,0.2,0.59998,0.839932,0.809938,0.769946,0.579984,0.130074,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.02,4.32,4.83,3.74,4.85
"NF-1107.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",61,23923.1999999881,0.18,0.589982,0.190062,0.59998,0.729954,0.569986,0.110078,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.97,3.73,3.98,2.63,3.78
"NF-1108.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",60,23218.8999999762,0.8,0.89992,0.809938,0.719956,0.789942,0.340032,0.120076,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4.16,4.39,5,4.12,5.14
"NF-1109.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",42,16291.6999999881,0.56,0.779944,0.759948,0.679964,0.609978,0.679964,0.180064,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.55,3.24,4.02,2.51,3.63
"NF-1110.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",109,19421.1999999881,-0.72,0.140072,0.340032,0.74995,0.659968,0.330034,0.140072,"Female","Opposite",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.26,4.26,4.88,3.35,4.32
"NM-1007.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",72,20069.7999999523,0.92,0.959908,0.639972,0.809938,0.729954,0.909918,0.420016,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.12,3.58,3.72,2.96,3.46
"NM-1010.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",45,16195.9000000358,0.36,0.679964,0.440012,0.789942,0.769946,0.330034,0.15007,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,2.98,3.69,4.62,2.73,3.71
"NM-1011.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",57,24090.1999999881,0.68,0.839932,0.59998,0.769946,0.669966,0.190062,0.070086,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4.1,4.21,5.02,3.32,3.97
"NM-1019.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",24,18818.7000000477,0.86,0.929914,0.330034,0.779944,0.729954,0.25005,0.110078,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.15,4.48,5.09,4.42,4.14
"NM-1027.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",18,19384,0.9,0.94991,0.579984,0.729954,0.709958,0.669966,0.380024,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.85,3.56,4.11,3.24,3.64
"NM-1029.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",26,20255.6999999881,-0.34,0.330034,0.59998,0.74995,0.689962,0.240052,0.040092,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4.36,2.78,3.72,2.38,3.38
"NM-1033.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",90,17214.2000000477,0.6,0.79994,0.559988,0.79994,0.709958,0.74995,0.679964,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.37,3.67,3.6,3.52,3.73
"NM-1035.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",34,15712.3999999762,0.88,0.939912,0.609978,0.759948,0.739952,0.89992,0.74995,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4,3.65,4.39,3.08,4.25
"NM-1038.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",52,14055.9000000358,0.52,0.759948,0.759948,0.84993,0.729954,0.59998,0.669966,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4.11,4.05,4.74,3.47,5.13
"NM-1052.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",74,18281.0999999642,0.28,0.639972,0.579984,0.819936,0.74995,0.579984,0.330034,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,2.98,4.43,4.94,4.51,3.7
"NM-1055.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",14,23744.5,0.32,0.659968,0.380024,0.629974,0.689962,0.230054,0.10008,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,3.37,3.76,4.46,3.12,3.8
"NM-1058.jpg","5e9392cfccb9d308e90a9cd1_mmn3o",24,"Male","Heterosexual","Other",31,8,"Bachelor","Mexico","Latino","24/08/2022","20:04:35",27.0033283333311,36.3795516666641,"1366x768",1.049088,61.49,"chrome","104.0.0","Desktop","Windows 8.1",79,21803.6000000238,0.5,0.74995,0.629974,0.789942,0.729954,0.30004,0.240052,"Male","Same",23.75,54.75,38.5,50.5,53.5,75.5,31.8333333333333,39.6666666666667,60,64,61,70,68,43,41,75,85,25,65.5,38,67,71,44,56,30,68,59.5,52.5,54.5,54,51,64,35.5,49.25,23.3,52.25,77,78,57.8571428571429,24.8,100,100,100,4.25,4.58,4.79,4.71,4.71
